/chain,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
32,,Company Identifier,SIC Code,SIC Description,Part_0262,Dist_0097,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0262,Dist_0099,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0263,Dist_0097,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0263,Dist_0098,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0263,Dist_0099,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0263,Dist_0100,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0264,Dist_0098,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0264,Dist_0100,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0265,Dist_0098,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0265,Dist_0100,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0266,Dist_0099,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0267,Dist_0099,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0268,Dist_0100,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0269,Dist_0100,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0270,Dist_0101,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0271,Dist_0101,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0272,Dist_0102,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0273,Dist_0102,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0274,Dist_0103,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0275,Dist_0103,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0276,Dist_0104,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0277,Dist_0104,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0278,Dist_0105,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0279,Dist_0105,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0280,Dist_0106,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0281,Dist_0106,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0282,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0282,Dist_0108,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0282,Dist_0109,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0282,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0283,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0283,Dist_0108,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0283,Dist_0109,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0283,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0284,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0285,Dist_0108,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0286,Dist_0109,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0287,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0288,Dist_0111,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0289,Dist_0111,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.36,Dist_0001,10.2,0.8,10,0.2,11,,0.4,752,64
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.22,Dist_0002,10.2,0.8,10,0.2,11,,0.4,752,192
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.31,Dist_0003,10.2,0.8,10,0.2,11,,0.4,752,320
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.35,Dist_0004,10.2,0.8,10,0.2,11,,0.4,752,448
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.31,Dist_0005,10.2,0.8,10,0.2,11,,0.4,752,576
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.19,Dist_0006,10.2,0.8,10,0.2,11,,0.4,752,704
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.28,Dist_0007,10.2,0.8,10,0.2,11,,0.4,752,832
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.3,Dist_0008,10.2,0.8,10,0.2,11,,0.4,752,960
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.15,Dist_0009,10.2,0.8,10,0.2,11,,0.4,752,1088
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.29,Dist_0010,10.2,0.8,10,0.2,11,,0.4,752,1216
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.29,Dist_0011,10.2,0.8,10,0.2,11,,0.4,752,1344
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.45,Dist_0012,10.2,0.8,10,0.2,11,,0.4,752,1472
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.41,Dist_0013,10.2,0.8,10,0.2,11,,0.4,752,1600
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0014,10.2,0.8,10,0.2,11,,0.4,752,1728
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.25,Dist_0015,10.2,0.8,10,0.2,11,,0.4,752,1856
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.36,Dist_0016,10.2,0.8,10,0.2,11,,0.4,752,1984
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.39,Dist_0017,10.2,0.8,10,0.2,11,,0.4,752,2112
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.37,Dist_0018,10.2,0.8,10,0.2,11,,0.4,752,2240
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.32,Dist_0019,10.2,0.8,10,0.2,11,,0.4,752,2368
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.38,Dist_0020,10.2,0.8,10,0.2,11,,0.4,752,2496
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.39,Dist_0021,10.2,0.8,10,0.2,11,,0.4,752,2624
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.29,Dist_0022,10.2,0.8,10,0.2,11,,0.4,752,2752
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.37,Dist_0023,10.2,0.8,10,0.2,11,,0.4,752,2880
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.31,Dist_0024,10.2,0.8,10,0.2,11,,0.4,752,3008
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.25,Dist_0025,10.2,0.8,10,0.2,11,,0.4,752,3136
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.33,Dist_0026,10.2,0.8,10,0.2,11,,0.4,752,3264
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.26,Dist_0027,10.2,0.8,10,0.2,11,,0.4,752,3392
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0028,10.2,0.8,10,0.2,11,,0.4,752,3520
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.17,Dist_0029,10.2,0.8,10,0.2,11,,0.4,752,3648
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.09,Dist_0030,10.2,0.8,10,0.2,11,,0.4,752,3776
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.09,Dist_0031,10.2,0.8,10,0.2,11,,0.4,752,3904
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.27,Dist_0032,10.2,0.8,10,0.2,11,,0.4,752,4032
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.26,Dist_0033,10.2,0.8,10,0.2,11,,0.4,752,4160
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0034,10.2,0.8,10,0.2,11,,0.4,752,4288
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.22,Dist_0035,10.2,0.8,10,0.2,11,,0.4,752,4416
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.07,Dist_0036,10.2,0.8,10,0.2,11,,0.4,752,4544
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.3,Dist_0037,10.2,0.8,10,0.2,11,,0.4,752,4672
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.5,Dist_0038,10.2,0.8,10,0.2,11,,0.4,752,4800
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.39,Dist_0039,10.2,0.8,10,0.2,11,,0.4,752,4928
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.38,Dist_0040,10.2,0.8,10,0.2,11,,0.4,752,5056
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.25,Dist_0041,10.2,0.8,10,0.2,11,,0.4,752,5184
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.27,Dist_0042,10.2,0.8,10,0.2,11,,0.4,752,5312
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.31,Dist_0043,10.2,0.8,10,0.2,11,,0.4,752,5440
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.37,Dist_0044,10.2,0.8,10,0.2,11,,0.4,752,5568
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0045,10.2,0.8,10,0.2,11,,0.4,752,5696
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.37,Dist_0046,10.2,0.8,10,0.2,11,,0.4,752,5824
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.11,Dist_0047,10.2,0.8,10,0.2,11,,0.4,752,5952
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.13,Dist_0048,10.2,0.8,10,0.2,11,,0.4,752,6080
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.22,Dist_0049,10.2,0.8,10,0.2,11,,0.4,752,6208
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.19,Dist_0050,10.2,0.8,10,0.2,11,,0.4,752,6336
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.18,Dist_0051,10.2,0.8,10,0.2,11,,0.4,752,6464
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.21,Dist_0052,10.2,0.8,10,0.2,11,,0.4,752,6592
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.29,Dist_0053,10.2,0.8,10,0.2,11,,0.4,752,6720
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.41,Dist_0054,10.2,0.8,10,0.2,11,,0.4,752,6848
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0055,10.2,0.8,10,0.2,11,,0.4,752,6976
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0056,10.2,0.8,10,0.2,11,,0.4,752,7104
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.4,Dist_0057,10.2,0.8,10,0.2,11,,0.4,752,7232
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.33,Dist_0058,10.2,0.8,10,0.2,11,,0.4,752,7360
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.39,Dist_0059,10.2,0.8,10,0.2,11,,0.4,752,7488
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.42,Dist_0060,10.2,0.8,10,0.2,11,,0.4,752,7616
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.3,Dist_0061,10.2,0.8,10,0.2,11,,0.4,752,7744
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.23,Dist_0062,10.2,0.8,10,0.2,11,,0.4,752,7872
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.43,Dist_0063,10.2,0.8,10,0.2,11,,0.4,752,8000
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.21,Dist_0064,10.2,0.8,10,0.2,11,,0.4,752,8128
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.22,Dist_0065,10.2,0.8,10,0.2,11,,0.4,752,8256
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.39,Dist_0066,10.2,0.8,10,0.2,11,,0.4,752,8384
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.15,Dist_0067,10.2,0.8,10,0.2,11,,0.4,752,8512
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.23,Dist_0068,10.2,0.8,10,0.2,11,,0.4,752,8640
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.16,Dist_0069,10.2,0.8,10,0.2,11,,0.4,752,8768
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.28,Dist_0070,10.2,0.8,10,0.2,11,,0.4,752,8896
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.25,Dist_0071,10.2,0.8,10,0.2,11,,0.4,752,9024
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.43,Dist_0072,10.2,0.8,10,0.2,11,,0.4,752,9152
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.28,Dist_0073,10.2,0.8,10,0.2,11,,0.4,752,9280
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.29,Dist_0074,10.2,0.8,10,0.2,11,,0.4,752,9408
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.41,Dist_0075,10.2,0.8,10,0.2,11,,0.4,752,9536
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.41,Dist_0076,10.2,0.8,10,0.2,11,,0.4,752,9664
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.37,Dist_0077,10.2,0.8,10,0.2,11,,0.4,752,9792
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.27,Dist_0078,10.2,0.8,10,0.2,11,,0.4,752,9920
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.22,Dist_0079,10.2,0.8,10,0.2,11,,0.4,752,10048
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.38,Dist_0080,10.2,0.8,10,0.2,11,,0.4,752,10176
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.17,Dist_0081,10.2,0.8,10,0.2,11,,0.4,752,10304
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.25,Dist_0082,10.2,0.8,10,0.2,11,,0.4,752,10432
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.34,Dist_0083,10.2,0.8,10,0.2,11,,0.4,752,10560
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.11,Dist_0084,10.2,0.8,10,0.2,11,,0.4,752,10688
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.2,Dist_0085,10.2,0.8,10,0.2,11,,0.4,752,10816
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.39,Dist_0086,10.2,0.8,10,0.2,11,,0.4,752,10944
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.21,Dist_0087,10.2,0.8,10,0.2,11,,0.4,752,11072
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.14,Dist_0088,10.2,0.8,10,0.2,11,,0.4,752,11200
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.3,Dist_0089,10.2,0.8,10,0.2,11,,0.4,752,11328
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.26,Dist_0090,10.2,0.8,10,0.2,11,,0.4,752,11456
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.36,Dist_0091,10.2,0.8,10,0.2,11,,0.4,752,11584
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.34,Dist_0092,10.2,0.8,10,0.2,11,,0.4,752,11712
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.35,Dist_0093,10.2,0.8,10,0.2,11,,0.4,752,11840
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.2,Dist_0094,10.2,0.8,10,0.2,11,,0.4,752,11968
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.17,Dist_0095,10.2,0.8,10,0.2,11,,0.4,752,12096
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.29,Dist_0096,10.2,0.8,10,0.2,11,,0.4,752,12224
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.38,Dist_0097,10.2,0.8,10,0.2,11,,0.4,752,12352
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.34,Dist_0098,10.2,0.8,10,0.2,11,,0.4,752,12480
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.37,Dist_0099,10.2,0.8,10,0.2,11,,0.4,752,12608
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.42,Dist_0100,10.2,0.8,10,0.2,11,,0.4,752,12736
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.2,Dist_0101,10.2,0.8,10,0.2,11,,0.4,752,12864
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.44,Dist_0102,10.2,0.8,10,0.2,11,,0.4,752,12992
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.24,Dist_0103,10.2,0.8,10,0.2,11,,0.4,752,13120
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.35,Dist_0104,10.2,0.8,10,0.2,11,,0.4,752,13248
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.12,Dist_0105,10.2,0.8,10,0.2,11,,0.4,752,13376
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.19,Dist_0106,10.2,0.8,10,0.2,11,,0.4,752,13504
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.22,Dist_0107,10.2,0.8,10,0.2,11,,0.4,752,13632
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.27,Dist_0108,10.2,0.8,10,0.2,11,,0.4,752,13760
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.19,Dist_0109,10.2,0.8,10,0.2,11,,0.4,752,13888
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.19,Dist_0110,10.2,0.8,10,0.2,11,,0.4,752,14016
32,,Company Identifier,SIC Code,SIC Description,,,,,1,,Dist,0.27,Dist_0111,10.2,0.8,10,0.2,11,,0.4,752,14144
32,,Company Identifier,SIC Code,SIC Description,,,24.85,0,0,0.96,Dist,0,Dist_0112,4,,,,,56.66,,912,64
32,,Company Identifier,SIC Code,SIC Description,,,35.59,0,0,0.96,Dist,0,Dist_0113,4,,,,,81.42,,912,192
32,,Company Identifier,SIC Code,SIC Description,,,46.8,0,0,0.96,Dist,0,Dist_0114,4,,,,,47.63,,912,320
32,,Company Identifier,SIC Code,SIC Description,,,71.46,0,0,0.96,Dist,0,Dist_0115,4,,,,,82.1,,912,448
32,,Company Identifier,SIC Code,SIC Description,,,42.23,0,0,0.96,Dist,0,Dist_0116,4,,,,,78.74,,912,576
32,,Company Identifier,SIC Code,SIC Description,,,11.38,0,0,0.96,Dist,0,Dist_0117,4,,,,,12.58,,912,704
32,,Company Identifier,SIC Code,SIC Description,,,47.7,0,0,0.96,Dist,0,Dist_0118,4,,,,,61.93,,912,832
32,,Company Identifier,SIC Code,SIC Description,,,12.38,0,0,0.96,Dist,0,Dist_0119,4,,,,,9.63,,912,960
32,,Company Identifier,SIC Code,SIC Description,,,36.37,0,0,0.96,Dist,0,Dist_0120,4,,,,,85.01,,912,1088
32,,Company Identifier,SIC Code,SIC Description,,,35.05,0,0,0.96,Dist,0,Dist_0121,4,,,,,52.87,,912,1216
32,,Company Identifier,SIC Code,SIC Description,,,95.61,0,0,0.96,Dist,0,Dist_0122,4,,,,,69.25,,912,1344
32,,Company Identifier,SIC Code,SIC Description,,,18.59,0,0,0.96,Dist,0,Dist_0123,4,,,,,44.89,,912,1472
32,,Company Identifier,SIC Code,SIC Description,,,35.99,0,0,0.96,Dist,0,Dist_0124,4,,,,,49.62,,912,1600
32,,Company Identifier,SIC Code,SIC Description,,,63.97,0,0,0.96,Dist,0,Dist_0125,4,,,,,63.52,,912,1728
32,,Company Identifier,SIC Code,SIC Description,,,68.44,0,0,0.96,Dist,0,Dist_0126,4,,,,,62.03,,912,1856
32,,Company Identifier,SIC Code,SIC Description,,,93.5,0,0,0.96,Dist,0,Dist_0127,4,,,,,121.84,,912,1984
32,,Company Identifier,SIC Code,SIC Description,,,94.46,0,0,0.96,Dist,0,Dist_0128,4,,,,,168.41,,912,2112
32,,Company Identifier,SIC Code,SIC Description,,,127.77,0,0,0.96,Dist,0,Dist_0129,4,,,,,175.42,,912,2240
32,,Company Identifier,SIC Code,SIC Description,,,46.15,0,0,0.96,Dist,0,Dist_0130,4,,,,,64.88,,912,2368
32,,Company Identifier,SIC Code,SIC Description,,,61.6,0,0,0.96,Dist,0,Dist_0131,4,,,,,43.41,,912,2496
32,,Company Identifier,SIC Code,SIC Description,,,78.32,0,0,0.96,Dist,0,Dist_0132,4,,,,,63.98,,912,2624
32,,Company Identifier,SIC Code,SIC Description,,,109.89,0,0,0.96,Dist,0,Dist_0133,4,,,,,143.65,,912,2752
32,,Company Identifier,SIC Code,SIC Description,,,9.89,0,0,0.96,Dist,0,Dist_0134,4,,,,,29.09,,912,2880
32,,Company Identifier,SIC Code,SIC Description,,,11.26,0,0,0.96,Dist,0,Dist_0135,4,,,,,28.7,,912,3008
32,,Company Identifier,SIC Code,SIC Description,,,4.49,0,0,0.96,Dist,0,Dist_0136,4,,,,,11.76,,912,3136
32,,Company Identifier,SIC Code,SIC Description,,,7.34,0,0,0.96,Dist,0,Dist_0137,4,,,,,11.23,,912,3264
32,,Company Identifier,SIC Code,SIC Description,,,5.76,0,0,0.96,Dist,0,Dist_0138,4,,,,,21.13,,912,3392
32,,Company Identifier,SIC Code,SIC Description,,,4.99,0,0,0.96,Dist,0,Dist_0139,4,,,,,14.1,,912,3520
32,,Company Identifier,SIC Code,SIC Description,,,6.5,0,0,0.96,Dist,0,Dist_0140,4,,,,,14.57,,912,3648
32,,Company Identifier,SIC Code,SIC Description,,,9.98,0,0,0.96,Dist,0,Dist_0141,4,,,,,9.77,,912,3776
32,,Company Identifier,SIC Code,SIC Description,,,11.36,0,0,0.96,Dist,0,Dist_0142,4,,,,,9.01,,912,3904
32,,Company Identifier,SIC Code,SIC Description,,,6.24,0,0,0.96,Dist,0,Dist_0143,4,,,,,13.16,,912,4032
32,,Company Identifier,SIC Code,SIC Description,,,5.57,0,0,0.96,Dist,0,Dist_0144,4,,,,,15,,912,4160
32,,Company Identifier,SIC Code,SIC Description,,,14.25,0,0,0.96,Dist,0,Dist_0145,4,,,,,11.3,,912,4288
32,,Company Identifier,SIC Code,SIC Description,,,10.06,0,0,0.96,Dist,0,Dist_0146,4,,,,,10.34,,912,4416
32,,Company Identifier,SIC Code,SIC Description,,,7.26,0,0,0.96,Dist,0,Dist_0147,4,,,,,6.71,,912,4544
32,,Company Identifier,SIC Code,SIC Description,,,6.3,0,0,0.96,Dist,0,Dist_0148,4,,,,,14.68,,912,4672
32,,Company Identifier,SIC Code,SIC Description,,,6.79,0,0,0.96,Dist,0,Dist_0149,4,,,,,16.49,,912,4800
32,,Company Identifier,SIC Code,SIC Description,,,5.6,0,0,0.96,Dist,0,Dist_0150,4,,,,,16.19,,912,4928
32,,Company Identifier,SIC Code,SIC Description,,,12.32,0,0,0.96,Dist,0,Dist_0151,4,,,,,25.4,,912,5056
32,,Company Identifier,SIC Code,SIC Description,,,9.66,0,0,0.96,Dist,0,Dist_0152,4,,,,,9.11,,912,5184
32,,Company Identifier,SIC Code,SIC Description,,,6.08,0,0,0.96,Dist,0,Dist_0153,4,,,,,6.24,,912,5312
32,,Company Identifier,SIC Code,SIC Description,,,4.78,0,0,0.96,Dist,0,Dist_0154,4,,,,,5.28,,912,5440
32,,Company Identifier,SIC Code,SIC Description,,,12.12,0,0,0.96,Dist,0,Dist_0155,4,,,,,15.52,,912,5568
32,,Company Identifier,SIC Code,SIC Description,,,5.92,0,0,0.96,Dist,0,Dist_0156,4,,,,,5.46,,912,5696
32,,Company Identifier,SIC Code,SIC Description,,,7.63,0,0,0.96,Dist,0,Dist_0157,4,,,,,16.15,,912,5824
32,,Company Identifier,SIC Code,SIC Description,,,12.43,0,0,0.96,Dist,0,Dist_0158,4,,,,,16.29,,912,5952
32,,Company Identifier,SIC Code,SIC Description,,,6.09,0,0,0.96,Dist,0,Dist_0159,4,,,,,7.23,,912,6080
32,,Company Identifier,SIC Code,SIC Description,,,7.49,0,0,0.96,Dist,0,Dist_0160,4,,,,,5.72,,912,6208
32,,Company Identifier,SIC Code,SIC Description,,,9.71,0,0,0.96,Dist,0,Dist_0161,4,,,,,26.83,,912,6336
32,,Company Identifier,SIC Code,SIC Description,,,8.29,0,0,0.96,Dist,0,Dist_0162,4,,,,,6.8,,912,6464
32,,Company Identifier,SIC Code,SIC Description,,,10.94,0,0,0.96,Dist,0,Dist_0163,4,,,,,22.52,,912,6592
32,,Company Identifier,SIC Code,SIC Description,,,17.07,0,0,0.96,Dist,0,Dist_0164,4,,,,,48.24,,912,6720
32,,Company Identifier,SIC Code,SIC Description,,,16.56,0,0,0.96,Dist,0,Dist_0165,4,,,,,16.83,,912,6848
32,,Company Identifier,SIC Code,SIC Description,,,12,0,0,0.96,Dist,0,Dist_0166,4,,,,,40.27,,912,6976
32,,Company Identifier,SIC Code,SIC Description,,,63.04,0,0,0.96,Dist,0,Dist_0167,4,,,,,93.81,,912,7104
32,,Company Identifier,SIC Code,SIC Description,,,147.04,0,0,0.96,Dist,0,Dist_0168,4,,,,,191.31,,912,7232
32,,Company Identifier,SIC Code,SIC Description,,,101.94,0,0,0.96,Dist,0,Dist_0169,4,,,,,178.29,,912,7360
32,,Company Identifier,SIC Code,SIC Description,,,45.08,0,0,0.96,Dist,0,Dist_0170,4,,,,,60.84,,912,7488
